timestamp,A_rate,A_CH4,A_C2H6,A_C3H8,A_iC4H10,A_nC4H10,A_iC5H12,A_nC5H12,A_C6H14,B_rate
2020-01-01 08:00:00,70.07925082304523,0.12283116666666667,4.7225079999999995,37.79346666666667,17.411193333333333,24.582876666666667,4.827410666666666,4.810423,5.676700666666666,72.26381176954735
2020-01-01 08:30:00,70.0429566255144,0.13625393333333335,5.154190000000001,39.35001333333333,17.1523,23.898326666666666,4.557581666666667,4.500345,5.194111666666667,71.838692345679
2020-01-01 09:00:00,70.25891633744857,0.13882893333333332,5.460264,41.73025833333334,16.975871666666666,23.064584999999997,4.167197166666668,4.0550508333333335,4.351806666666667,71.55783423868313
2020-01-01 09:30:00,70.55813676954737,0.12417893333333334,4.981149333333334,40.75743,17.23615,23.55861333333333,4.316329333333333,4.2356419999999995,4.743802,71.66511893004116
2020-01-01 10:00:00,70.80728763374472,0.11419533333333333,4.509483,38.04173666666667,17.469980000000003,24.550803333333334,4.753667,4.729378,5.786662,71.6871795061728
2020-01-01 10:30:00,71.10763051440327,0.12263330000000001,4.6159075000000005,37.60441,17.422415,24.68791,4.8806585,4.878808,5.740871500000001,71.89833078189301
2020-01-01 11:00:00,71.27609841563776,0.13794204000000002,5.1615068,40.117841999999996,17.05194,23.657781999999997,4.463513600000001,4.402342200000001,4.949437400000001,72.13375432098765
2020-01-01 11:30:00,71.40969191358022,0.15292009999999998,5.490466333333333,42.396696666666664,16.86872,22.80986,4.0565169999999995,3.941759,4.215802666666667,72.0875549794239
2020-01-01 12:00:00,71.45779549382713,0.14742699999999995,5.327742333333333,42.12203333333333,16.947633333333332,22.878740000000004,4.098473666666666,4.013748666666667,4.396840666666667,72.11645366255146
2020-01-01 12:30:00,57.34147699588476,0.12441641666666665,4.672315499999999,39.006620000000005,17.348356666666668,24.144378333333332,4.609096166666667,4.600614333333333,5.435562833333333,71.92615218107
2020-01-01 13:00:00,58.52521950617283,0.14027943333333334,4.766604333333333,37.87504333333333,17.299613333333337,24.41031666666667,4.828878666666667,4.868492666666666,5.74853,62.283335226337414
2020-01-01 13:30:00,67.5545973045268,0.15608763333333334,5.2723759999999995,39.22653666666667,17.006473333333336,23.644696666666665,4.565438666666666,4.578346333333333,5.482976333333333,63.6939925925926
2020-01-01 14:00:00,70.1213968106996,0.14198325,6.03804,40.857565,16.882495,22.763740000000006,4.1169519999999995,4.063862,5.0671360000000005,66.87791176954731
2020-01-01 14:30:00,70.09119205761318,0.14721917999999998,5.8115774,42.289372,17.006102000000002,22.653290000000005,3.9245528,3.7933681999999997,4.309203599999999,69.34541654320988
2020-01-01 15:00:00,70.82545781892995,0.10713823333333333,4.17248,33.986153333333334,14.468454999999999,19.60126,3.5082291666666663,3.442493666666667,3.998220333333333,69.98665934156377
2020-01-01 15:30:00,73.48257796296298,0.11932996666666666,4.586597333333334,38.634800000000006,17.67564333333333,24.675496666666664,4.628821666666667,4.561402666666667,5.061638666666667,71.33523440329219
2020-01-01 16:00:00,73.75033074074075,0.13353496666666667,4.7815148333333335,38.11531166666666,17.29485,24.318156666666667,4.760220833333334,4.784681,5.750426166666668,72.85406872427983
2020-01-01 16:30:00,74.56039886831272,0.1480887333333333,5.189956,40.37203,16.92627,23.234193333333334,4.334999333333333,4.305603333333334,5.423203000000001,73.84348724279836
2020-01-01 17:00:00,74.48345465020574,0.14614376666666667,5.260428,41.840563333333336,16.876806666666667,22.821386666666665,4.1028780000000005,4.032920666666667,4.8537203333333325,74.67202798353908
2020-01-01 17:30:00,74.3072431069959,0.14301263333333336,5.228079666666666,42.78679666666667,16.987973333333333,22.721526666666666,3.957725666666667,3.8599976666666667,4.25139,75.14634238683128
2020-01-01 18:00:00,73.11438236625514,0.1243554,4.605564333333333,40.45604333333333,17.459973333333334,23.957481666666666,4.340019,4.285111333333333,4.716430833333333,75.2560930041152
2020-01-01 18:30:00,72.7648125925926,0.11455786666666667,4.159842,37.344006666666665,17.58735,24.985313333333334,4.915910666666667,4.966904333333335,5.876070666666666,74.47437604938271
2020-01-01 19:00:00,73.53108487654325,0.12382546666666666,4.348796,37.87372333333334,17.427583333333335,24.71474333333333,4.8372850000000005,4.869491,5.751710333333333,74.52821481481483
2020-01-01 19:30:00,73.1607182304527,0.1365066,4.7247805,39.689465,17.113385000000005,23.830875,4.490658,4.471336,5.4852655,74.55607736625512
2020-01-01 20:00:00,73.19564844733316,0.14954478,5.078257600000001,41.935792,16.999342,23.070569999999996,4.104984,4.0235856,4.575589400000001,74.48204279835389
2020-01-01 20:30:00,73.1685409259259,0.1475736666666667,4.998273,42.22582333333333,17.160596666666667,23.13980666666667,4.041633333333333,3.942759666666667,4.282054000000001,74.5042082304527
2020-01-01 21:00:00,72.58669421810701,0.1338717,4.580953333333333,40.27975,17.4854,24.04921,4.3375596666666665,4.2620993333333335,4.8146493333333344,74.33344427983538
2020-01-01 21:30:00,72.90756185185188,0.12847075,4.312101166666666,37.58136666666666,17.59035833333333,24.97226666666667,4.827912,4.815688166666667,5.717173333333334,74.14476823045264
2020-01-01 22:00:00,72.86012837448563,0.14359066666666662,4.648271333333334,38.77014,17.296453333333332,24.382536666666667,4.650323333333334,4.617183333333333,5.430411333333333,74.08187711934157
2020-01-01 22:30:00,72.83832613168717,0.1506138,4.9079923333333335,40.38348666666666,17.083286666666666,23.70277,4.378587333333333,4.3124666666666664,5.0155899999999995,74.01992436213992
2020-01-01 23:00:00,72.81948316872422,0.1531435,5.135517,42.04417,16.951725000000003,23.09047,4.089716999999999,3.9793590000000005,4.48867,74.18702559670783
2020-01-01 23:30:00,72.94717944444443,0.1345227,4.7570521999999995,41.075542,17.237172,23.660087999999995,4.241920800000001,4.1481634,4.6856872,74.08033316872427
2020-01-02 00:00:00,72.65578551440325,0.12072556666666667,4.313520333333333,38.09144666666666,17.487346666666667,24.775716666666668,4.7348463333333335,4.6863856666666655,5.735763666666667,74.0782055144033
2020-01-02 00:30:00,72.7596832921811,0.1244,4.4275503333333335,38.00978666666666,17.434726666666666,24.783786666666668,4.776298,4.7287213333333336,5.658543333333334,73.9562134979424
2020-01-02 01:00:00,73.6140969547325,0.13551975,4.688154,39.58207,17.251455,24.18118,4.5251175,4.423433,5.1538675000000005,73.85835703703704
2020-01-02 01:30:00,73.74576543209875,0.14071857999999998,4.8133362,41.67162600000001,17.17163,23.45821,4.1791306,4.0263002,4.479998800000001,74.46599358024693
2020-01-02 02:00:00,73.54655458847735,0.12728656666666666,4.609470333333333,41.81250666666667,17.48282,23.731513333333336,4.144729333333333,3.96878,4.067773666666667,74.45525761316875
2020-01-02 02:30:00,73.41578251028804,0.11376059999999999,4.245453333333333,39.662863333333334,17.78723,24.63736666666667,4.463285000000001,4.311116999999999,4.727715,74.62395884773663
2020-01-02 03:00:00,73.4089579423868,0.10873493333333333,4.211439666666668,38.24373666666667,17.617103333333333,24.844346666666667,4.747086333333335,4.651765666666667,5.524696500000001,74.42632213991769
2020-01-02 03:30:00,73.34559781892996,0.11835513333333332,4.737458,40.32305,17.287713333333333,24.006050000000002,4.404883666666667,4.256757333333334,4.807045,74.56184197530862
2020-01-02 04:00:00,73.34257654320992,0.12444846666666669,5.035152,41.687336666666674,17.079626666666666,23.416893333333338,4.176096333333334,4.011474000000001,4.407140999999999,74.5018837037037
2020-01-02 04:30:00,73.27931423868318,0.12174734999999999,4.9185515,41.422245000000004,17.0411,23.31134,4.323677,4.460319999999999,4.340958,74.36034543209878
2020-01-02 05:00:00,73.24527423868314,0.10661232000000001,4.351810400000001,38.305856,17.37751,24.558052,4.812233600000001,4.9125122,5.5214184,74.47701728395062
2020-01-02 05:30:00,73.19929316872428,0.102679,4.296681,37.3418,17.49444,25.04326,4.946581,4.97133,5.751978,74.0494497942387
2020-01-02 06:00:00,72.67369022633744,,,,,,,,,73.94986189300414
2020-01-02 06:30:00,72.78169329218112,0.12274598,4.981779200000001,41.312993999999996,17.093936000000003,23.439652000000002,4.2344542,4.188509600000001,4.569688000000001,73.96333884773662
2020-01-02 07:00:00,72.5608518312757,0.11445396666666667,4.766496,41.12814,17.232770000000002,23.55722666666667,4.230284999999999,4.211067666666666,4.707544333333334,73.7773895473251
2020-01-02 07:30:00,71.73453097363289,0.10377790000000002,4.3365480000000005,38.666603333333335,17.432553333333335,24.419430000000002,4.608059,4.6525083333333335,5.7309383333333335,73.72671119341564
2020-01-02 08:00:00,71.7058120164609,0.1034791,4.3820630000000005,38.33778,17.407015,24.536675000000002,4.7219335,4.789448500000001,5.6694785,73.11586098765432
2020-01-02 08:30:00,72.08900061728394,0.11351702000000001,4.846654000000002,40.871962,17.109056000000002,23.553780000000003,4.310265199999999,4.315604199999999,4.8204198,73.01651572016456
2020-01-02 09:00:00,72.3519699382716,0.11807433333333334,5.014457666666666,42.518176666666676,17.03099,22.945890000000002,4.006292333333334,3.981515,4.324385,72.95793152263374
2020-01-02 09:30:00,72.93155734567897,0.11130173333333333,4.671420666666667,41.73146,17.313409999999998,23.37541,4.086375666666666,4.090154,4.565594666666667,73.35393341563788
2020-01-02 10:00:00,73.68667738683132,0.100765225,4.1064895,38.894035,17.696604999999998,24.509565000000002,4.491723,4.5689329999999995,5.584135,73.88304790123459
2020-01-02 10:30:00,73.5078338271605,0.10525245000000001,4.13621,38.604076,17.747446000000004,24.647944000000003,4.5411826,4.6392124,5.531034199999999,74.37124477366257
2020-01-02 11:00:00,73.38054985596705,0.11745665714285713,4.655359,41.0498442857143,17.478795714285713,23.630187142857146,4.083448285714286,4.113491571428571,4.8181958571428565,74.5354148148148
2020-01-02 11:30:00,73.3475877983539,0.12812296666666667,5.052734333333333,41.87118666666668,17.41651333333333,23.192940000000004,3.911369666666667,3.8589819999999997,4.512792666666666,74.48596625514404
2020-01-02 12:00:00,73.31078131687241,0.1468725,5.680189,42.76118,17.383,22.66708,3.719133,3.524752,4.06,74.5696469135803
2020-01-02 12:30:00,73.34242790123449,,,,,,,,,74.5317201646091
2020-01-02 13:00:00,73.40125316872415,,,,,,,,,74.51473580246915
2020-01-02 13:30:00,73.47654189300411,,,,,,,,,74.62278875171465
2020-01-02 14:00:00,73.63083833333334,,,,,,,,,74.56393827160493
2020-01-02 14:30:00,74.09907644032917,,,,,,,,,74.66312345679012
2020-01-02 15:00:00,72.53870104938272,,,,,,,,,74.9773950617284
2020-01-02 15:30:00,70.35881746913579,,,,,,,,,74.22687045267494
2020-01-02 16:00:00,69.5648134567901,,,,,,,,,72.93944765432096
2020-01-02 16:30:00,70.44246897119343,,,,,,,,,72.2802495473251
2020-01-02 17:00:00,71.35452351851846,,,,,,,,,72.32507432098765
2020-01-02 17:30:00,71.82014580246913,,,,,,,,,72.8286729218107
2020-01-02 18:00:00,71.83862090534973,,,,,,,,,72.99786395061729
2020-01-02 18:30:00,71.90269868312754,,,,,,,,,73.01827209876544
2020-01-02 19:00:00,71.80189596707821,0.13274296666666666,5.260372666666667,41.11272,17.358846666666665,23.340973333333334,4.087801,3.998276333333333,4.652701333333333,73.03157251028806
2020-01-02 19:30:00,71.77877973251024,0.11210776666666666,4.707996333333333,39.532223333333334,17.135716666666667,23.94311,4.499613666666668,4.565375,5.449455333333334,72.95171662551441
2020-01-02 20:00:00,71.76391279835394,0.10901804999999998,4.475909833333333,36.52066833333333,14.133944999999999,18.655931666666667,3.033678166666667,2.9546448333333335,3.398008666666667,72.87116946502054
2020-01-02 20:30:00,71.93442055555559,0.11333069999999998,4.7758862,42.180738,17.604924,23.549305999999998,3.8414166,3.7622719999999994,4.118331,72.80376024691358
2020-01-02 21:00:00,72.0226609876543,0.09978373666666666,4.185007333333334,38.27945666666667,18.08659333333333,25.438936666666667,4.587395666666667,4.535613666666666,4.739342333333334,72.77889144032922
2020-01-02 21:30:00,72.12833596707817,0.09619740666666667,4.081354666666667,36.4058,17.77772333333333,25.634809999999998,5.014849666666667,5.085094333333334,5.857600333333333,72.87921884773662
2020-01-02 22:00:00,72.18750111111113,0.11898156666666666,4.586190000000001,38.80687833333334,17.231558333333336,24.26450166666666,4.667818166666667,4.727659999999999,5.543301166666666,72.68021292181068
2020-01-02 22:30:00,72.17987265432097,0.1404052,4.9614683333333325,41.3867,17.16271,23.228453333333334,4.121668333333333,4.120707333333333,4.820237,72.7993129218107
2020-01-02 23:00:00,72.18506631589813,0.1491329666666667,5.0653060000000005,42.18531,17.248103333333333,23.004203333333333,3.911213333333334,3.8819013333333334,4.496217333333333,72.65407967078188
2020-01-02 23:30:00,72.0106749382716,0.14103550000000004,4.776319,41.134105000000005,17.633625,23.799565,4.059793,4.0198475,4.3810505,72.7777104526749
2020-01-03 00:00:00,71.8010761522634,0.12650640000000002,4.22186,37.564068000000006,17.808278000000005,24.99358,4.709296,4.786854199999999,5.7410552,72.60572353909463
2020-01-03 00:30:00,71.54641881770353,0.14638783333333333,4.488257666666667,37.788360000000004,17.557856666666666,24.66265,4.702757666666667,4.800060666666667,5.801162333333333,72.61953860082305
2020-01-03 01:00:00,71.45410948559666,0.15643,4.806546,39.93372333333334,17.2882,23.701653333333336,4.293793333333333,4.329369333333333,5.4352133333333335,72.45562469135801
2020-01-03 01:30:00,71.45995290123454,0.15161498333333334,4.9592548333333335,41.94836166666667,17.30534,23.163974999999997,3.922705,3.877621333333334,4.621186000000001,72.47211242798352
2020-01-03 02:00:00,71.54830353909466,0.12923980000000002,4.6357936666666655,41.27003666666667,17.594473333333333,23.728369999999998,4.033367666666667,3.9870266666666665,4.5803053333333335,72.3423172839506
2020-01-03 02:30:00,71.23013370370366,0.11375156666666668,4.174733333333333,38.42816,17.781583333333334,24.741816666666665,4.4878496666666665,4.503344666666666,5.729420999999999,72.45010913580244
2020-01-03 03:00:00,71.13121201646094,0.11192289999999999,4.1317285,37.23074999999999,17.770184999999998,25.178874999999998,4.765644000000001,4.8284455,5.943503000000001,72.16319292181068
2020-01-03 03:30:00,71.26221139917692,0.12727867999999998,4.5864314,39.399950000000004,17.373355999999994,24.14556,4.4060512,4.413230799999999,5.5060168,72.078998436214
2020-01-03 04:00:00,71.38592376543215,0.1386725,4.846147,41.692460000000004,17.32471,23.41584,4.000226333333333,3.931690333333332,4.606952333333333,72.15158148148147
2020-01-03 04:30:00,71.40958390946496,0.13913833333333334,4.693493,41.92883333333334,17.533306666666665,23.57047,3.9397826666666664,3.848543333333333,4.304538000000001,72.12505975308643
2020-01-03 05:00:00,71.38236806584362,0.12654625,4.0838955,39.32561,17.895334999999996,24.718985,4.358127,4.308764,5.144135,72.04395218106994
2020-01-03 05:30:00,71.29091444444443,0.14338818,3.7591308,37.344562,17.897133999999998,25.410594,4.782453,4.790390400000001,5.8340222000000015,72.21278246913577
2020-01-03 06:00:00,71.28847481481483,0.18025140000000003,3.898804333333333,39.58716333333333,17.55501333333333,24.511313333333334,4.474542666666667,4.432449666666667,5.320669333333334,72.28072946502056
2020-01-03 06:30:00,71.226765308642,0.1973367666666667,4.030376666666666,41.87289666666666,17.463273333333333,23.774633333333338,4.104583333333333,4.000392333333333,4.516501333333333,72.1411236213992
2020-01-03 07:00:00,71.25595002057615,0.18943520000000003,3.888605666666667,42.14901833333334,17.644314999999995,23.83092166666667,4.017503333333333,3.903972333333334,4.339111333333332,72.21581423868312
2020-01-03 07:30:00,71.27716565843623,0.1559134666666667,3.4300710000000003,38.57757,17.95244333333333,25.131083333333333,4.560987999999999,4.516144333333334,5.643024333333333,72.19557572016457
2020-01-03 08:00:00,70.84848925925925,0.16449586666666668,3.390871,37.69001333333333,17.916766666666668,25.426683333333333,4.7806006666666665,4.782610000000001,5.8152186666666665,72.13540032921809
2020-01-03 08:30:00,70.81424113168728,0.20033,3.687702,39.607524999999995,17.536150000000003,24.53544,4.5150570000000005,4.483835000000001,5.3980375,71.97505530864198
2020-01-03 09:00:00,70.78446491769554,0.21445809999999996,4.047164,42.619386,17.366052000000003,23.420164000000003,4.0066494,3.9118102,4.375325999999999,71.81152880658436
2020-01-03 09:30:00,70.7918156584363,0.19163723333333335,3.9756093333333333,42.46318333333334,17.594226666666668,23.602296666666664,3.9741280000000003,3.876008,4.284535,72.00026823045266
2020-01-03 10:00:00,70.80308716049383,0.16296996666666666,3.6842470000000005,39.86141666666666,17.868113333333334,24.554426666666668,4.3395746666666675,4.287866999999999,5.205250333333333,71.98658897119341
2020-01-03 10:30:00,70.78269574227969,0.15196971666666667,3.8308925000000005,38.248155000000004,17.792141666666666,24.95302666666667,4.670219500000001,4.6686551666666665,5.6461635,72.24407868312757
2020-01-03 11:00:00,70.81455921810702,0.16458596666666667,4.541976333333333,40.36555,17.38483666666666,23.858073333333333,4.313955333333333,4.27074,5.05015,72.33522472342473
2020-01-03 11:30:00,70.81127181069962,0.1765935,4.845265,41.65065,17.31485,23.38538,4.08651,4.010504,4.474624,72.28042740740739
2020-01-03 12:00:00,70.73719039094657,,,,,,,,,72.35302271604941
2020-01-03 12:30:00,70.74646117283956,,,,,,,,,72.22875234567904
2020-01-03 13:00:00,70.83922450617281,,,,,,,,,72.14336106995886
2020-01-03 13:30:00,70.88858057613174,,,,,,,,,72.0993959670782
2020-01-03 14:00:00,71.37661191358025,,,,,,,,,72.08728806584362
2020-01-03 14:30:00,71.31232693415639,,,,,,,,,72.40799440329214
2020-01-03 15:00:00,71.37894724279839,,,,,,,,,72.301030781893
2020-01-03 15:30:00,71.37063269547326,,,,,,,,,72.38650699588474
2020-01-03 16:00:00,71.39013973251029,,,,,,,,,72.30909069958851
2020-01-03 16:30:00,71.39523123456786,,,,,,,,,72.45292197530866
2020-01-03 17:00:00,71.72830860082304,,,,,,,,,72.36309028806583
2020-01-03 17:30:00,71.88931991769543,,,,,,,,,72.64564024691357
2020-01-03 18:00:00,71.75665584362137,,,,,,,,,72.75050370370374
2020-01-03 18:30:00,71.78140777777779,,,,,,,,,72.82278370370372
2020-01-03 19:00:00,71.73906514403292,,,,,,,,,72.67978567901233
2020-01-03 19:30:00,71.91170512345678,,,,,,,,,72.77505695473255
2020-01-03 20:00:00,71.82233008230455,0.1559866,4.863617,41.78916,17.23692,23.17663,4.089044,4.01233,4.632978,72.83792757201645
2020-01-03 20:30:00,71.75966372427985,0.1579392,4.921006666666666,42.22649666666667,17.234606666666668,23.022256666666664,3.9966930000000005,3.908488,4.489669999999999,72.81269407407407
2020-01-03 21:00:00,71.70397452674902,0.15685923333333332,4.934867,42.860283333333335,17.339846666666663,22.900243333333332,3.8369313333333337,3.7283260000000005,4.202539,72.7884526748971
2020-01-03 21:30:00,70.82800028806577,0.13437821666666666,4.349483500000001,39.79891333333333,17.67917,24.120373333333333,4.291937666666667,4.250528666666667,5.340410666666667,72.61268362139919
2020-01-03 22:00:00,70.95479568760969,0.12431776666666666,4.1171283333333335,37.52941333333333,17.736173333333333,24.94167333333333,4.7646489999999995,4.805162,5.949188,72.31944255144035
2020-01-03 22:30:00,71.00755316872424,0.1312613,4.441597000000001,39.13333,17.384853333333336,24.128766666666667,4.514940333333333,4.52832,5.702873666666668,72.264870781893
2020-01-03 23:00:00,71.01460049382713,0.1329303,4.7302825,41.430135,17.217185,23.24446,4.1084565,4.065174999999999,5.0347610000000005,72.16337168724279
2020-01-03 23:30:00,71.14618034979425,0.13034938333333335,4.7018518333333335,42.16432833333334,17.411411666666663,23.18000333333333,3.9253598333333337,3.8525773333333326,4.5962785,72.26315497942389
2020-01-04 00:00:00,71.18738522633743,0.11976823333333335,4.258410666666666,39.7325,17.670153333333335,24.099256666666665,4.2753060000000005,4.253030666666666,5.5559210000000006,72.15352534979426
2020-01-04 00:30:00,71.21003728395064,0.11733519999999999,4.043664,37.780460000000005,17.773813333333337,24.859920000000002,4.696780666666666,4.735149333333334,5.957992666666667,72.29971061728395
2020-01-04 01:00:00,71.17826707933563,0.14449865000000003,4.469625333333334,39.01639500000001,17.42721166666667,24.125320000000006,4.531798833333333,4.546210333333334,5.698361666666667,72.1809218930041
2020-01-04 01:30:00,71.20454839506176,0.16772636666666665,4.906417666666666,41.67464666666667,17.270283333333335,23.093953333333335,4.059066333333333,3.9864560000000004,4.796259666666667,72.30991267489712
2020-01-04 02:00:00,71.22076708965228,0.16632133333333332,4.930819333333333,42.31011,17.38470666666667,22.974423333333338,3.9156476666666666,3.8183263333333333,4.456105666666666,72.27277637860084
2020-01-04 02:30:00,71.23626325102886,0.1457402,4.4592895,40.102805000000004,17.610025,23.801295,4.2435305,4.1947335,5.4042615000000005,72.36432592592595
2020-01-04 03:00:00,71.55023378600818,0.13870448000000002,4.2360928,37.875582,17.694955999999998,24.636962,4.693946800000001,4.7079638,5.979154800000001,72.2404640329218
2020-01-04 03:30:00,72.0428088888889,0.15305463333333333,4.661863666666666,39.44913333333333,17.33536666666667,23.82111,4.447028,4.424191,5.667415666666667,72.70539078189297
2020-01-04 04:00:00,71.90090407407418,0.15971663333333333,4.939942333333334,41.349940000000004,17.229766666666666,23.11104333333333,4.089865666666667,4.014829333333333,5.061769333333333,72.80979012345679
2020-01-04 04:30:00,71.85119967078187,0.15495503333333333,4.900306166666666,41.786833333333334,17.409788333333335,23.12191,3.9524693333333336,3.853598833333334,4.778571666666666,72.831216872428
2020-01-04 05:00:00,71.80487635802471,0.13475066666666669,4.355896,38.82940666666668,17.727703333333334,24.322646666666667,4.401359666666668,4.349781,5.8417736666666675,72.87951761316876
2020-01-04 05:30:00,71.78055473251028,0.1372302,4.371186,38.174569999999996,17.725673333333333,24.59802,4.561227000000001,4.526903333333332,5.867818333333333,72.89670411522637
2020-01-04 06:00:00,71.95621024691361,0.14901276666666666,4.678811666666667,39.39424333333333,17.480900000000002,24.035236666666666,4.363823999999998,4.293729,5.564031333333333,72.89030732510287
2020-01-04 06:30:00,71.01859870370369,0.16179195000000002,5.004534166666667,41.69050000000001,17.396798333333333,23.301596666666665,3.9716576666666668,3.8330249999999997,4.598384333333334,72.95006378600824
2020-01-04 07:00:00,70.83088113168724,0.1526473,4.702782,40.659373333333335,17.56933666666667,23.716663333333333,4.101337999999999,3.9873643333333337,5.070161,72.5909547325103
2020-01-04 07:30:00,70.76224644032922,0.13815809999999998,4.304703333333333,38.25171,17.729013333333338,24.639373333333335,4.5343176666666665,4.469941000000001,5.894106000000001,72.39000897119342
2020-01-04 08:00:00,70.81068985596714,0.1423564,4.357402,37.587175,17.653685000000003,24.85447,4.725569,4.6854745,5.952948000000001,71.97734148148145
2020-01-04 08:30:00,70.01873063786005,0.1665266,4.782604400000001,40.267034,17.305152,23.657655999999996,4.2604964,4.1637306,5.3503172,71.79783094650207
2020-01-04 09:00:00,69.96720113168723,0.17756254999999993,4.814935,42.3985075,17.481535,23.1628125,3.8713755,3.7202874999999995,4.32615275,71.39118633744854
2020-01-04 09:30:00,69.93944818930044,0.16139416666666664,4.380584666666667,41.23029333333333,17.82635666666667,23.736176666666665,3.978626666666667,3.851329,4.792915999999999,71.23154238683126
2020-01-04 10:00:00,70.02726376543211,0.13821094285714283,3.867839571428571,37.88024000000001,18.15423857142857,25.063418571428574,4.512538571428571,4.4576718571428575,5.889289142857143,71.12076148148145
2020-01-04 10:30:00,70.0793313786008,0.14961966666666668,4.125739333333333,38.42277666666667,17.939310000000003,24.73127666666667,4.446633666666667,4.400154000000001,5.747502666666667,71.19073333333334
2020-01-04 11:00:00,70.76841977366253,0.1556523333333333,4.536892,40.215316666666666,17.66793,23.902190000000004,4.130553,4.060997333333334,5.291571666666665,71.49551843621398
2020-01-04 11:30:00,71.33388709876546,0.1590404,4.9034085,42.005905000000006,17.581955,23.331470000000003,3.80992,3.7015104999999995,4.4646625,71.52447769547324
2020-01-04 12:00:00,71.64403329218116,0.14111916,4.6112806,40.926972000000006,17.858085999999997,24.000238,3.9525194,3.8586047999999997,4.6120694,71.99449119341564
2020-01-04 12:30:00,71.607806090535,0.1302112666666667,4.1939616666666675,37.78368666666666,17.905216666666664,25.00981,4.5181526666666665,4.522061,5.900688333333334,72.28971201646088
2020-01-04 13:00:00,72.06698411522635,0.1312539,4.302288000000001,37.62096,17.758726666666664,25.002346666666668,4.616153,4.648257,5.882561,72.53626847736624
2020-01-04 13:30:00,72.02641932098763,0.13848649999999998,4.543190000000001,38.66728,17.49524,24.447059999999997,4.4694709999999995,4.480449,5.718829,72.95840139917696
2020-01-04 14:00:00,71.86305041551249,0.14407716666666667,5.301189333333334,41.396546666666666,17.420413333333332,23.260406666666665,3.9692456666666662,3.843317666666666,4.6129430000000005,73.15355053497942
2020-01-04 14:30:00,71.29595263374488,0.1455801,5.3884273333333335,42.73011333333333,17.422656666666665,22.740206666666666,3.661333333333333,3.5052893333333333,4.352779333333333,73.18009703703706
2020-01-04 15:00:00,70.89807189300411,0.13606223333333334,4.6198950000000005,41.41773,17.682993333333332,23.565353333333334,3.8016019999999995,3.7249923333333332,5.008374666666667,72.80475316872426
2020-01-04 15:30:00,70.71746378600824,0.1154392,4.118580499999999,37.74137,18.086965,25.37323,4.551811,4.5303075,5.444795500000001,72.50617670781894
2020-01-04 16:00:00,70.84290020576144,0.12067197999999998,4.393217599999999,37.998394000000005,17.569860000000002,24.735352,4.6083166,4.673703200000001,5.8563126,72.39061374485595
2020-01-04 16:30:00,71.14174676954727,0.12378553333333335,4.556174333333332,39.163806666666666,17.460056666666667,24.07408666666667,4.354414666666666,4.424058000000001,5.795713666666667,72.2145221399177
2020-01-04 17:00:00,72.14848555555564,0.12624566666666667,4.6677876666666664,40.04344333333333,17.50359,23.779223333333334,4.091106000000001,4.118154333333334,5.621061,72.54468872427982
2020-01-04 17:30:00,71.94371185185192,0.13131545,4.749898000000001,40.47364833333334,17.629765000000003,23.81235666666667,3.9347506666666665,3.9108629999999995,5.307039666666666,72.94979308641976
