timestamp,B_C2H6,B_C3H8,B_iC4H10,B_nC4H10
2020-01-01 23:00:00,4.720575625,38.67589875,16.78631125,23.530207499999996
2020-01-01 23:30:00,4.71576675,38.47581625,16.7618525,23.56057625
2020-01-02 00:00:00,4.736455888888889,38.77191666666666,16.888978888888897,23.74108777777778
2020-01-02 00:30:00,4.740685222222222,38.51008666666667,16.928426666666667,23.89876666666667
2020-01-02 01:00:00,4.746354,38.68043875,17.05544875,24.020126249999997
2020-01-02 01:30:00,4.784988875,38.207915,16.9520825,24.02185125
2020-01-02 02:00:00,4.774919500000001,38.449076250000005,17.01322125,24.086346250000002
2020-01-02 02:30:00,4.79823475,38.34885125,16.93441125,23.992233749999997
2020-01-02 03:00:00,4.807538875,38.5377675,16.985125,24.00535625
2020-01-02 03:30:00,4.812962555555554,38.743494444444444,16.956323333333334,23.927312222222227
2020-01-02 04:00:00,4.762915777777777,38.52888888888888,16.92204222222222,23.914533333333335
2020-01-02 04:30:00,4.746860750000001,38.39875875,16.86987875,23.84095
2020-01-02 05:00:00,4.748527875,38.577121250000005,16.8773975,23.804198749999998
2020-01-02 05:30:00,4.904485875,38.575663750000004,16.92492,23.775522499999997
2020-01-02 06:00:00,5.322315374999999,38.8983775,16.9667075,23.81504875
2020-01-02 06:30:00,5.184965666666667,38.705625555555564,16.745145555555553,23.750042222222227
2020-01-02 07:00:00,4.988386111111112,38.64255111111111,16.74618222222222,23.72940111111111
2020-01-02 07:30:00,4.982212499999999,38.67936375,16.7836025,23.706701249999995
2020-01-02 08:00:00,4.907977375000001,38.66454374999999,16.87074375,23.76080375
2020-01-02 08:30:00,4.86006975,38.9073025,17.0850275,23.8439075
2020-01-02 09:00:00,4.90575425,39.580972499999994,17.293742499999997,23.9508275
2020-01-02 09:30:00,4.9734215,39.226668749999995,17.32186,23.900679999999998
2020-01-02 10:00:00,5.010864,39.690374999999996,17.153078000000004,23.708840000000002
2020-01-02 10:30:00,4.949496625000001,40.199725,16.8626675,23.39885375
2020-01-02 11:00:00,4.736760375,38.96556625000001,16.81790375,23.6951925
2020-01-02 11:30:00,4.90679125,40.032362500000005,16.863118749999998,23.421721249999997
2020-01-02 12:00:00,4.729046125000001,38.64113625,16.754453750000003,23.652419999999996
2020-01-02 12:30:00,4.77761225,39.1518425,16.825836250000002,23.6021775
2020-01-02 13:00:00,4.802289,39.425197777777775,16.86857222222222,23.57546333333333
2020-01-02 13:30:00,4.742242857142857,38.78406142857143,16.749624285714283,23.521512857142856
2020-01-02 14:00:00,4.748175625,38.694258749999996,16.78605125,23.611545
2020-01-02 14:30:00,4.7552814,38.970960000000005,16.81728,23.632098000000003
2020-01-02 15:00:00,4.697899777777779,38.304654444444445,16.63192111111111,23.55095
2020-01-02 15:30:00,4.69055775,38.16144125,16.629993749999997,23.599256249999996
2020-01-02 16:00:00,4.660009,37.8163375,16.5119575,23.392139999999998
2020-01-02 16:30:00,4.664432222222222,37.91312888888889,16.424911111111115,23.16058222222222
2020-01-02 17:00:00,4.63719,37.74800777777777,16.347815555555556,22.956994444444444
2020-01-02 17:30:00,4.624439,37.84451375,16.41289625,23.01755
2020-01-02 18:00:00,4.6175327500000005,37.433116250000005,16.3054975,22.956351249999997
2020-01-02 18:30:00,4.666357249999999,37.866352500000005,16.4248725,23.13304625
2020-01-02 19:00:00,4.678908250000001,37.79718,16.4377125,23.261384999999997
2020-01-02 19:30:00,4.669505555555555,38.084134444444445,16.581405555555556,23.53326333333333
2020-01-02 20:00:00,4.628110444444443,37.89215333333334,16.581846666666664,23.578187777777778
2020-01-02 20:30:00,4.727407749999999,38.4654075,16.73502625,23.6749775
2020-01-02 21:00:00,4.727901625000001,38.505076249999995,16.8095425,23.677532499999998
2020-01-02 21:30:00,4.693549625,38.29889625,16.754077499999998,23.6189225
2020-01-02 22:00:00,4.738145625,38.49294,16.788666249999995,23.64728375
2020-01-02 22:30:00,4.71928675,38.31443625,16.763997500000002,23.63065625
2020-01-02 23:00:00,4.735677666666667,38.31558777777778,16.810522222222225,23.69799222222222
2020-01-02 23:30:00,4.7759422222222225,38.57297111111111,16.852752222222225,23.746575555555555
2020-01-03 00:00:00,4.783004750000001,38.437325,16.793799999999997,23.698591249999996
2020-01-03 00:30:00,4.797468375000001,38.48031875,16.8178,23.71354625
2020-01-03 01:00:00,4.805375375000001,38.8150175,16.888517500000003,23.773757500000002
2020-01-03 01:30:00,4.778379375,38.707133750000004,16.9061375,23.799778749999998
2020-01-03 02:00:00,4.832245666666666,38.992113333333336,16.930176666666668,23.812041111111114
2020-01-03 02:30:00,4.803379333333333,38.916651111111115,16.835904444444445,23.707261111111112
2020-01-03 03:00:00,4.757269249999999,38.70986250000001,16.826483749999998,23.70012875
2020-01-03 03:30:00,4.7409685,38.663776250000005,16.818058750000002,23.739142499999996
2020-01-03 04:00:00,4.760470375,39.073493750000004,16.900552499999996,23.80213625
2020-01-03 04:30:00,4.7401185,38.82467875,16.851321249999998,23.761293749999997
2020-01-03 05:00:00,4.7746467500000005,38.7734225,16.849555000000002,23.737505
2020-01-03 05:30:00,4.736684111111113,39.23029888888888,16.934918888888888,23.77962444444445
2020-01-03 06:00:00,4.728993444444445,39.08393,16.837037777777777,23.79320444444444
2020-01-03 06:30:00,4.6576085,38.6534975,16.695502499999996,23.709765
2020-01-03 07:00:00,4.700460874999999,38.52615375,16.6698925,23.66852375
2020-01-03 07:30:00,4.689370375,38.5594725,16.681549999999998,23.651151249999998
2020-01-03 08:00:00,4.714430999999999,38.99417875,16.758568750000002,23.6780975
2020-01-03 08:30:00,4.6380592499999995,38.692425,16.635366250000004,23.6144675
2020-01-03 09:00:00,4.5895878888888895,38.40181444444445,16.53375111111111,23.566677777777777
2020-01-03 09:30:00,4.625882444444444,38.772532222222225,16.653715555555557,23.63871
2020-01-03 10:00:00,4.609486625,39.02367,16.684440000000002,23.652193749999995
2020-01-03 10:30:00,4.589948625,38.316697500000004,16.5960225,23.601100000000002
2020-01-03 11:00:00,4.629256625,37.927173749999994,16.51064375,23.4629275
2020-01-03 11:30:00,4.574356000000001,37.2941175,16.355809999999998,23.293419999999998
2020-01-03 12:00:00,4.626825,38.083110000000005,16.582876666666667,23.36166666666667
2020-01-03 12:30:00,4.703810555555555,38.83315444444444,16.610134444444444,23.293726666666668
2020-01-03 13:00:00,4.6441455,38.825435,16.7136725,23.691693750000002
2020-01-03 13:30:00,4.620411875,38.802721250000005,16.7115225,23.783433749999997
2020-01-03 14:00:00,4.662306125,39.19160125,16.731520000000003,23.73848125
2020-01-03 14:30:00,4.558851499999999,38.33180374999999,16.580173749999997,23.78453125
2020-01-03 15:00:00,4.603844555555556,38.59245777777778,16.65157333333333,23.82939777777778
2020-01-03 15:30:00,4.591247666666666,38.34019555555555,16.629874444444443,23.829172222222223
2020-01-03 16:00:00,4.57291125,38.095157500000006,16.614620000000002,23.82586625
2020-01-03 16:30:00,4.620400875,38.294885,16.6217975,23.8379525
2020-01-03 17:00:00,4.596131875,38.04125,16.559559999999998,23.800610000000006
2020-01-03 17:30:00,4.5850815,37.92190875,16.54933875,23.79728875
2020-01-03 18:00:00,4.589441375000001,38.108622499999996,16.563381250000003,23.8280575
2020-01-03 18:30:00,4.557391111111111,37.90879888888889,16.52956111111111,23.811072222222226
2020-01-03 19:00:00,4.559138333333333,38.06144666666667,16.603017777777776,23.918504444444448
2020-01-03 19:30:00,4.568367625,38.023105,16.6257,23.906686250000003
2020-01-03 20:00:00,4.577841375000001,38.03858625,16.602411250000003,23.903176250000005
2020-01-03 20:30:00,4.56554475,38.1535175,16.62302375,23.923618750000003
2020-01-03 21:00:00,4.57540275,38.0759425,16.593000000000004,23.894688749999997
2020-01-03 21:30:00,4.588564777777778,38.25743666666666,16.665779999999998,23.917004444444444
2020-01-03 22:00:00,4.588956999999999,38.306560000000005,16.689706666666666,23.92795333333334
2020-01-03 22:30:00,4.5895785,38.077360000000006,16.60059875,23.79894
2020-01-03 23:00:00,4.529563125,37.9795725,16.55069375,23.78488375
2020-01-03 23:30:00,4.52247488888889,37.93095555555555,16.528164444444442,23.77836111111111
2020-01-04 00:00:00,4.515883888888889,37.803851111111115,16.47887888888889,23.72059777777778
2020-01-04 00:30:00,4.584365875,37.976905,16.53485625,23.69531375
2020-01-04 01:00:00,4.6088293333333334,38.22395111111111,16.670422222222225,23.829321111111117
2020-01-04 01:30:00,4.629237777777778,38.200512222222216,16.602093333333336,23.683862222222217
2020-01-04 02:00:00,4.636637749999999,38.38208875000001,16.6614675,23.71798
2020-01-04 02:30:00,4.65342475,38.468469999999996,16.65904125,23.75691875
2020-01-04 03:00:00,4.620038375000001,38.06110749999999,16.55204,23.668485
2020-01-04 03:30:00,4.581414625,37.9946675,16.53001625,23.61094625
2020-01-04 04:00:00,4.602791625,38.48451125000001,16.652691250000004,23.71918125
2020-01-04 04:30:00,4.5919354,38.29568300000001,16.608848000000002,23.650112
2020-01-04 05:00:00,4.6192210000000005,38.405077500000004,16.67018125,23.723101249999996
2020-01-04 05:30:00,4.587167375,37.949136249999995,16.573608750000002,23.659689999999998
2020-01-04 06:00:00,4.57565225,37.82523375,16.562855,23.635348750000002
2020-01-04 06:30:00,4.58812,38.015215,16.682917500000002,23.773075
2020-01-04 07:00:00,4.558749499999999,37.45888625,16.57839,23.67327125
2020-01-04 07:30:00,4.580426444444445,37.50063666666667,16.570656666666665,23.56152
2020-01-04 08:00:00,4.8222832222222225,37.59962,16.638551111111113,23.43565666666667
2020-01-04 08:30:00,4.959079624999999,37.43995375,16.61154375,23.2847625
2020-01-04 09:00:00,4.9686445,37.75652875,16.78984625,23.341825000000007
2020-01-04 09:30:00,4.90900025,37.8192175,16.722749999999994,23.30986125
2020-01-04 10:00:00,4.977365499999999,37.89410500000001,16.702383750000003,23.3212825
2020-01-04 10:30:00,4.81833025,37.97064375,16.7776725,23.41478625
2020-01-04 11:00:00,4.758229200000001,38.440719,16.808353,23.524608999999998
2020-01-04 11:30:00,5.013225625,38.63689375,16.80563,23.575112500000003
2020-01-04 12:00:00,5.124826624999999,38.869801249999995,17.01989875,23.752378750000002
2020-01-04 12:30:00,5.233558125,39.780102500000005,17.294456250000003,23.731583750000002
2020-01-04 13:00:00,5.290984125,39.5271575,16.994465,23.5319575
2020-01-04 13:30:00,5.390883,39.94879625,17.059393749999998,23.506077499999996
2020-01-04 14:00:00,5.081586666666667,39.20023444444445,16.853403333333333,23.612693333333333
2020-01-04 14:30:00,4.650100222222222,38.00786,16.690976666666664,23.897838888888888
2020-01-04 15:00:00,4.660050625,38.6177,16.7333125,23.815865
2020-01-04 15:30:00,4.591645375000001,38.26557375,16.632515,23.877208749999998
2020-01-04 16:00:00,4.652811250000001,38.45082000000001,16.74300125,24.03408625
2020-01-04 16:30:00,4.63297625,37.958985000000006,16.63485,23.962205000000004
2020-01-04 17:00:00,4.6605535,38.18124875,16.67726875,23.971448750000004
2020-01-04 17:30:00,4.587986222222223,37.41348444444444,16.483827777777776,23.87843333333333
2020-01-04 18:00:00,4.609974333333333,37.61907111111112,16.524666666666665,23.92851555555556
2020-01-04 18:30:00,4.5839856249999995,37.310235,16.434211249999997,23.881425
2020-01-04 19:00:00,4.6958973749999995,38.0396925,16.58678625,23.91842375
2020-01-04 19:30:00,4.7383295,38.526216250000004,16.667976250000002,23.895555
2020-01-04 20:00:00,4.746979625,38.6193375,16.624337500000003,23.7538475
2020-01-04 20:30:00,4.777471333333332,39.20116333333333,16.71003666666667,23.698214444444446
2020-01-04 21:00:00,4.704459333333333,38.491907777777776,16.678115555555557,23.87333
2020-01-04 21:30:00,4.658864500000001,38.12854625,16.641947499999993,23.940062500000003
2020-01-04 22:00:00,4.686508750000001,37.76021124999999,16.571403749999998,23.95480875
2020-01-04 22:30:00,4.775515125000001,38.369955000000004,16.59203375,23.88447625
2020-01-04 23:00:00,4.7429375,38.267022499999996,16.665225,23.988061249999998
2020-01-04 23:30:00,4.698631125,37.716550000000005,16.5343325,23.8913975
2020-01-05 00:00:00,4.760271555555557,38.16257666666667,16.60878222222222,23.91406222222222
2020-01-05 00:30:00,4.801612444444444,38.24413666666667,16.773401111111113,24.039287777777776
2020-01-05 01:00:00,4.76454125,37.987,16.80726875,24.11716625
2020-01-05 01:30:00,4.7531745,38.27790124999999,16.7048325,23.904343750000002
2020-01-05 02:00:00,4.74641275,38.436163750000006,16.76184625,23.97763125
2020-01-05 02:30:00,4.736667875,37.769585000000006,16.61315625,23.84594625
2020-01-05 03:00:00,4.735893222222222,37.42393888888889,16.631531111111105,24.007132222222225
2020-01-05 03:30:00,4.75761611111111,37.59422333333333,16.621307777777776,23.949354444444445
2020-01-05 04:00:00,4.783829374999999,38.05154,16.6948375,23.950221250000002
2020-01-05 04:30:00,4.747273374999999,38.02983875,16.66859375,23.940417500000002
2020-01-05 05:00:00,4.7542645,38.3718925,16.7214875,23.92917375
2020-01-05 05:30:00,4.74506725,38.233773750000005,16.68996625,23.95638
2020-01-05 06:00:00,4.726064125,37.96247749999999,16.615565,23.94405625
2020-01-05 06:30:00,4.7454571111111115,38.39275444444445,16.61716555555556,23.826415555555556
2020-01-05 07:00:00,4.676090333333333,37.042484444444455,16.261957777777777,23.478506666666664
2020-01-05 07:30:00,4.695939125,37.21036375,16.281095,23.407741250000004
2020-01-05 08:00:00,4.767417875,37.4487825,16.354815,23.35104875
2020-01-05 08:30:00,4.6975560000000005,37.011163749999994,16.245716249999997,23.276433750000002
2020-01-05 09:00:00,5.577147,38.058265,16.780151250000003,23.51344
2020-01-05 09:30:00,4.86212375,38.290474999999994,16.498748749999997,23.5114925
2020-01-05 10:00:00,4.816157888888889,39.12415333333334,16.735163333333333,23.556765555555558
2020-01-05 10:30:00,4.646027444444444,38.44479333333332,16.643733333333333,23.65616555555556
2020-01-05 11:00:00,4.75315275,38.60918625,16.6334725,23.5510625
2020-01-05 11:30:00,4.67790425,39.5019975,16.6436625,23.3366625
2020-01-05 12:00:00,4.558684625,38.77487375,16.6060825,23.523494999999997
2020-01-05 12:30:00,4.66291875,40.086811250000004,16.664116250000003,23.233367500000007
2020-01-05 13:00:00,4.548944666666667,39.67630333333334,16.86850777777778,23.680821111111115
2020-01-05 13:30:00,4.592959555555556,40.14498777777778,16.828104444444445,23.48163333333333
2020-01-05 14:00:00,4.559955625,39.7151475,16.87694875,23.66597
2020-01-05 14:30:00,4.592387125000001,39.072100000000006,16.724585,23.656297499999997
2020-01-05 15:00:00,4.549349,39.141348750000006,16.787532499999998,23.69969125
2020-01-05 15:30:00,4.6708895,39.81568624999999,16.880732499999997,23.67968875
2020-01-05 16:00:00,4.7243115555555555,39.862696666666665,16.891054444444446,23.688971111111115
2020-01-05 16:30:00,4.645171555555556,39.19059888888889,16.835415555555553,23.833638888888885
2020-01-05 17:00:00,4.512547625,38.51753875,16.7886425,23.976055000000002
2020-01-05 17:30:00,4.464045875000001,38.16551750000001,16.68085875,23.952080000000002
2020-01-05 18:00:00,4.56162225,39.077987500000006,16.67503125,23.789987500000002
2020-01-05 18:30:00,4.726963875,40.2662625,16.75010625,23.50437125
2020-01-05 19:00:00,4.58246375,39.054478749999994,16.81066875,24.009166249999996
2020-01-05 19:30:00,4.582578777777778,38.63226777777778,16.69496,23.962907777777776
2020-01-05 20:00:00,3.960865333333333,37.35443555555556,17.07641,24.56738888888889
2020-01-05 20:30:00,4.138541,38.18314125,17.012848750000003,24.32384125
2020-01-05 21:00:00,4.1739705,38.14020375,17.019557499999998,24.244039999999995
2020-01-05 21:30:00,4.1812513749999995,37.99051375,16.916057499999997,24.27135125
2020-01-05 22:00:00,4.190925125,37.98245625,16.8856725,24.30177625
2020-01-05 22:30:00,4.355690888888889,38.494635555555554,16.849780000000003,24.137752222222225
2020-01-05 23:00:00,4.528187555555555,38.89396666666667,16.765982222222224,23.939526666666673
2020-01-05 23:30:00,4.633222625,39.523872499999996,16.689194999999998,23.58052375
2020-01-06 00:00:00,4.47844975,38.095273750000004,16.647955,23.924476249999998
2020-01-06 00:30:00,4.5060192500000005,38.0783225,16.642312499999996,23.855015000000005
2020-01-06 01:00:00,4.560521125,38.755165000000005,16.618735,23.59226
2020-01-06 01:30:00,4.805424250000001,40.86209625000001,16.783665,23.191055000000002
2020-01-06 02:00:00,4.64737425,39.687422500000004,16.870154999999997,23.67406125
2020-01-06 02:30:00,4.5151862000000005,38.732753,16.734602000000002,23.759591000000004
2020-01-06 03:00:00,4.55286525,39.47146125,16.87419375,23.77404875
2020-01-06 03:30:00,4.475582999999999,39.24786625,16.8308175,23.838948749999997
2020-01-06 04:00:00,4.4084785,38.746105,16.937658749999997,24.058031250000003
2020-01-06 04:30:00,4.286320375000001,38.665175000000005,17.10462,24.224366249999996
2020-01-06 05:00:00,4.106692125,38.38080125,17.25039125,24.40964875
2020-01-06 05:30:00,4.166017555555555,39.12852222222222,17.34584777777778,24.171490000000002
2020-01-06 06:00:00,4.336335555555555,40.019980000000004,17.337431111111115,23.89544777777778
2020-01-06 06:30:00,4.318583,38.99787500000001,17.26349875,24.086167500000002
2020-01-06 07:00:00,4.370499875,39.419315,17.27979875,23.956973750000003
2020-01-06 07:30:00,4.518505875000001,40.36713375,17.3314325,23.76445375
2020-01-06 08:00:00,4.423893,39.49493124999999,17.35161125,24.070390000000003
2020-01-06 08:30:00,4.4182702222222225,39.64422888888888,17.19949444444444,23.87465
2020-01-06 09:00:00,4.336368222222223,40.021853333333326,17.31833333333333,23.94257777777778
2020-01-06 09:30:00,4.198973499999999,39.82669874999999,17.39983,24.072532499999998
2020-01-06 10:00:00,4.152453375,39.913775,17.61983125,24.300005
2020-01-06 10:30:00,4.19661925,39.93591375,17.451943749999998,24.077475000000003
2020-01-06 11:00:00,4.201077249999999,39.218506250000004,17.340563749999998,24.2047075
2020-01-06 11:30:00,4.525980125,40.443476249999996,17.32810375,23.8536125
2020-01-06 12:00:00,4.485122888888889,40.30486888888889,17.49749777777778,24.02754444444444
2020-01-06 12:30:00,4.6525533333333335,39.95225222222223,17.219488888888886,23.88590111111111
2020-01-06 13:00:00,4.616348,39.77615125,17.03330875,23.818275
2020-01-06 13:30:00,4.55071975,39.07362625,17.013663750000003,24.093397500000002
2020-01-06 14:00:00,4.519102875000001,39.1246175,16.900665,23.93725125
2020-01-06 14:30:00,4.571659500000001,39.60996375,16.95210625,23.791542500000002
2020-01-06 15:00:00,4.458447625000001,38.73259375,16.929633749999997,24.03151875
2020-01-06 15:30:00,4.570763111111111,39.67663,16.92816222222222,23.701694444444446
2020-01-06 16:00:00,4.664856222222222,40.216722222222224,16.974175555555558,23.61411222222222
2020-01-06 16:30:00,4.664654,40.2058,16.939284999999998,23.539772500000005
2020-01-06 17:00:00,4.559151625,39.427866249999994,16.90457875,23.6042725
2020-01-06 17:30:00,4.554153375,39.10539375,16.776474999999998,23.416052500000003
2020-01-06 18:00:00,4.402326875,37.48512875,16.4946475,23.377599999999994
2020-01-06 18:30:00,4.6224695,39.2354575,16.68927,23.01042125
2020-01-06 19:00:00,4.5875409,38.739878000000004,16.654328,23.035889
2020-01-06 19:30:00,4.474551249999999,37.99769375,16.661455,23.314943749999998
2020-01-06 20:00:00,4.5854173750000005,39.04457375,16.63658,23.113190000000003
2020-01-06 20:30:00,4.670223624999999,40.498656249999996,16.77396625,23.00485875
2020-01-06 21:00:00,4.53249975,39.775842499999996,16.94861125,23.584743749999998
2020-01-06 21:30:00,4.462532875000001,39.21868875,17.04292375,23.95035
2020-01-06 22:00:00,4.4602154,39.392779,17.156979,24.121561999999994
2020-01-06 22:30:00,4.3699675,38.74981125,17.21774375,24.392542499999998
2020-01-06 23:00:00,4.236406000000001,37.76922875,17.09982625,24.5437875
2020-01-06 23:30:00,4.236852000000001,38.497910000000005,17.194515,24.50483625
2020-01-07 00:00:00,3.9621906250000003,38.35479625000001,17.222452500000003,24.642722499999998
2020-01-07 00:30:00,3.65489675,38.160698749999995,17.22157,24.678468749999997
2020-01-07 01:00:00,3.537568888888889,39.03243333333333,17.28787666666667,24.497444444444447
2020-01-07 01:30:00,3.4473763333333327,37.87370666666667,17.15769111111111,24.725775555555558
2020-01-07 02:00:00,3.657140875,39.962887499999994,17.225418750000003,24.16241875
2020-01-07 02:30:00,3.555104,39.16396,17.1326125,24.271946249999996
2020-01-07 03:00:00,3.625945875,39.8530425,17.17375625,24.1449275
2020-01-07 03:30:00,3.6478917499999994,40.1675575,17.236853749999998,24.099327499999998
2020-01-07 04:00:00,3.5454187499999996,38.73390000000001,17.07082,24.23191625
2020-01-07 04:30:00,3.7115994,39.804092,17.228287,24.093106000000002
2020-01-07 05:00:00,3.8822815,39.4431975,17.168043750000002,24.125768749999995
2020-01-07 05:30:00,4.0051102499999995,38.430587499999994,17.04210625,24.137439999999998
2020-01-07 06:00:00,4.25850375,38.153712500000005,16.979331249999998,24.0814725
2020-01-07 06:30:00,4.4144155000000005,38.26112125,16.98963,24.081051249999998
2020-01-07 07:00:00,4.573733,38.99303,17.05904,23.897434999999998
2020-01-07 07:30:00,4.650979222222223,39.298076666666674,17.02925222222222,23.79100333333333
2020-01-07 08:00:00,4.586714333333332,38.87354111111111,16.957994444444445,23.822217777777777
2020-01-07 08:30:00,4.5130121249999995,38.3677925,16.962241250000005,23.958534999999998
2020-01-07 09:00:00,4.502344375,38.7009425,17.016145,23.954415000000004
2020-01-07 09:30:00,4.56941375,39.72298,17.12092625,23.8139575
2020-01-07 10:00:00,4.50988025,39.2556525,17.09595375,23.951613749999996
2020-01-07 10:30:00,4.5571175,39.738972499999996,17.07113,23.768261250000002
2020-01-07 11:00:00,4.503917222222222,39.13126111111111,16.954913333333334,23.776548888888886
2020-01-07 11:30:00,4.534362222222223,39.50037777777777,17.005154444444443,23.75606555555555
2020-01-07 12:00:00,4.486759000000001,39.3468,17.00852,23.8148225
2020-01-07 12:30:00,4.458670125,39.5547425,17.094406250000002,23.87717625
2020-01-07 13:00:00,4.415498625000001,38.884152500000006,17.026564999999998,23.941033750000003
2020-01-07 13:30:00,4.44147325,39.34845249999999,17.067522500000003,23.832748750000007
2020-01-07 14:00:00,4.444361111111111,39.61200444444445,17.133677777777777,23.85658666666667
2020-01-07 14:30:00,4.349393555555555,38.69329444444444,17.046143333333333,23.993698888888886
2020-01-07 15:00:00,4.308611875,38.061795000000004,16.95689375,24.024079999999998
2020-01-07 15:30:00,4.436420625,39.3345125,17.11712,23.877705
2020-01-07 16:00:00,4.344571750000001,38.4923375,17.015285,24.021840000000005
2020-01-07 16:30:00,4.392913625,39.070555,17.08084625,23.9125075
2020-01-07 17:00:00,4.4273109999999996,39.59349499999999,17.130287499999998,23.83005875
2020-01-07 17:30:00,4.402553444444445,39.39754555555557,17.085256666666666,23.795817777777778
2020-01-07 18:00:00,4.478203000000001,40.442535555555565,17.146634444444445,23.638404444444447
2020-01-07 18:30:00,4.336973749999999,39.2275425,17.128259999999997,24.039613750000004
2020-01-07 19:00:00,4.319460125,38.64322625,17.047262500000002,23.99599875
2020-01-07 19:30:00,4.569582,40.72773625000001,17.16131875,23.48348125
2020-01-07 20:00:00,4.488733875,39.360625,17.107535,23.740620000000003
2020-01-07 20:30:00,4.490574555555556,38.960637777777784,17.071957777777776,23.74789
2020-01-07 21:00:00,4.520476777777778,39.20049888888889,17.03800888888889,23.60386111111111
2020-01-07 21:30:00,4.428712625000001,38.34197625,16.94805875,23.791040000000002
2020-01-07 22:00:00,4.553226,39.50237875,17.10469875,23.695818749999997
2020-01-07 22:30:00,4.503265000000001,38.83510875,17.012973749999997,23.787309999999998
2020-01-07 23:00:00,4.516517875,38.7786375,17.048388749999997,23.851153749999998
2020-01-07 23:30:00,4.537532874999999,38.864116249999995,17.11005875,23.944887499999997
2020-01-08 00:00:00,4.4578851111111115,37.97227222222222,16.976092222222224,23.990187777777773
2020-01-08 00:30:00,4.512338111111111,38.54459444444445,17.10094888888889,24.084147777777776
